student_id,week_start,monday_1_entry,monday_1,monday_1_exit,monday_2_entry,monday_2,monday_2_exit,monday_3_entry,monday_3,monday_3_exit,monday_4_entry,monday_4,monday_4_exit,monday_5_entry,monday_5,monday_5_exit,monday_end,tuesday_1_entry,tuesday_1,tuesday_1_exit,tuesday_2_entry,tuesday_2,tuesday_2_exit,tuesday_3_entry,tuesday_3,tuesday_3_exit,tuesday_4_entry,tuesday_4,tuesday_4_exit,tuesday_5_entry,tuesday_5,tuesday_5_exit,tuesday_end,wednesday_1_entry,wednesday_1,wednesday_1_exit,wednesday_2_entry,wednesday_2,wednesday_2_exit,wednesday_3_entry,wednesday_3,wednesday_3_exit,wednesday_4_entry,wednesday_4,wednesday_4_exit,wednesday_5_entry,wednesday_5,wednesday_5_exit,wednesday_end,thursday_1_entry,thursday_1,thursday_1_exit,thursday_2_entry,thursday_2,thursday_2_exit,thursday_3_entry,thursday_3,thursday_3_exit,thursday_4_entry,thursday_4,thursday_4_exit,thursday_5_entry,thursday_5,thursday_5_exit,thursday_end,friday_1_entry,friday_1,friday_1_exit,friday_2_entry,friday_2,friday_2_exit,friday_3_entry,friday_3,friday_3_exit,friday_4_entry,friday_4,friday_4_exit,friday_5_entry,friday_5,friday_5_exit,week_end
Person_064557013,161,NA,8,NA,NA,Event_56359,NA,Event_7679381,Event_0991592735,Event_6131566,NA,19,NA,Event_2164736,Event_6336936492,Event_7402027,162,NA,32,NA,Event_5290456,Event_7534985278,Event_6956541,Event_2768788,Event_4055650453,Event_8451414,Event_6565454,Event_7610402217,Event_0109368,NA,58,NA,176,NA,68,NA,NA,78,NA,NA,79,NA,Event_2847241,Event_1565629144,Event_3380519,Event_0833106,Event_5614795433,Event_5067277,190,NA,91,NA,NA,100,NA,Event_8639659,Event_7505599180,Event_8252526,Event_3994645,Event_0988998847,Event_1384015,NA,118,NA,204,NA,122,NA,NA,125,NA,Event_7543701,Event_4127212649,Event_4202693,Event_3582844,Event_7543119401,Event_2436988,NA,148,NA,218
Person_518861980,157,Event_7543701,Event_8218056142,Event_2182641,Event_5105002,Event_1836550686,Event_7269956,NA,18,NA,Event_8683731,Event_3540370469,Event_2847241,NA,29,NA,158,Event_5889306,Event_7820120828,Event_4306593,Event_7543701,Event_6452518803,Event_4202693,NA,51,NA,NA,54,NA,NA,57,NA,172,NA,62,NA,NA,64,NA,NA,Event_99538,NA,Event_5105002,Event_8113394944,Event_7269956,NA,78,NA,186,NA,96,NA,Event_7033897,Event_7215598097,Event_3531628,Event_6533657,Event_8301340461,Event_6926163,Event_0170969,Event_8297913984,Event_2115962,NA,117,NA,200,Event_4553144,Event_1902472623,Event_2105760,NA,134,NA,NA,136,NA,NA,141,NA,NA,144,NA,214
Person_110177679,153,NA,1,NA,NA,6,NA,NA,15,NA,NA,17,NA,Event_0660138,Event_0862858603,Event_1112381,154,NA,33,NA,Event_8639659,Event_7747676490,Event_2545921,Event_0366551,Event_8385998672,Event_3994645,Event_8683731,Event_5858386023,Event_3380519,Event_7166113,Event_6554663568,Event_3516535,168,Event_1962315,Event_3654605969,Event_8567456,NA,66,NA,NA,71,NA,NA,77,NA,Event_0660138,Event_4187918436,Event_1112381,182,NA,96,NA,NA,101,NA,NA,104,NA,NA,107,NA,Event_9694406,Event_5458713455,Event_2514108,196,NA,121,NA,Event_9751891,Event_5409013378,Event_8212993,Event_8639659,Event_9098527618,Event_2545921,Event_0366551,Event_2528963840,Event_3994645,NA,Event_35057,NA,210
Person_402377583,151,NA,3,NA,NA,8,NA,Event_8639659,Event_7739183771,Event_8252526,Event_6565454,Event_6783745917,Event_0109368,Event_3994645,Event_3800369103,Event_8681675,152,NA,36,NA,NA,38,NA,Event_1878648,Event_0128882498,Event_9277210,NA,60,NA,Event_9269172,Event_2392803894,Event_6512065,166,NA,66,NA,NA,Event_15108,NA,NA,81,NA,Event_2498687,Event_4649378252,Event_7554508,Event_6800652,Event_2593037033,Event_4869059,180,NA,99,NA,NA,102,NA,Event_0769366,Event_9091357317,Event_5812832,Event_0660138,Event_4712484468,Event_2970306,Event_2847241,Event_3429706737,Event_7532361,194,NA,124,NA,NA,127,NA,Event_9190508,Event_8258726034,Event_7737766,NA,144,NA,NA,145,NA,208
Person_182542894,151,NA,3,NA,NA,8,NA,NA,13,NA,NA,18,NA,Event_3806475,Event_6570103532,Event_7096402,152,Event_1962315,Event_2132753622,Event_4786226,Event_5774716,Event_4639494731,Event_6663553,NA,38,NA,Event_0769366,Event_1161342113,Event_5812832,NA,57,NA,166,Event_9751891,Event_0647310375,Event_4418215,Event_6275387,Event_0189104017,Event_9277210,NA,Event_82985,NA,Event_0366551,Event_4958192590,Event_2580404,Event_4242692,Event_8055661942,Event_4779719,180,NA,94,NA,NA,100,NA,NA,105,NA,NA,106,NA,Event_6565454,Event_0287725810,Event_2090299,194,Event_4226848,Event_0820197894,Event_2204182,Event_1686614,Event_5688602394,Event_6533657,NA,129,NA,Event_8639659,Event_3377209231,Event_8252526,NA,148,NA,208
Person_969814464,161,Event_8085880,Event_4244832025,Event_4553144,Event_8639659,Event_7538105696,Event_8252526,NA,23,NA,NA,26,NA,NA,Event_92027,NA,162,NA,42,NA,NA,43,NA,NA,47,NA,Event_3806475,Event_7048571540,Event_1921454,Event_9627025,Event_0828886012,Event_2876984,176,NA,64,NA,Event_6533657,Event_6144639594,Event_0366551,NA,80,NA,NA,89,NA,Event_4242692,Event_1864651478,Event_4779719,190,Event_5889306,Event_7379829029,Event_1686614,NA,92,NA,Event_2105760,Event_9097213245,Event_3806475,NA,113,NA,NA,Event_8602496361,NA,204,NA,128,NA,NA,133,NA,NA,138,NA,Event_3806475,Event_1589188403,Event_1921454,NA,145,NA,218
Person_398100930,159,NA,5,NA,NA,7,NA,Event_2466970,Event_6035345029,Event_0366551,NA,27,NA,NA,30,NA,160,NA,32,NA,NA,34,NA,Event_1686614,Event_9836365317,Event_6533657,Event_1795146,Event_0536961806,Event_4423353,NA,59,NA,174,NA,66,NA,NA,68,NA,NA,74,NA,NA,80,NA,NA,88,NA,188,NA,93,NA,Event_8480746,Event_0166577018,Event_8683731,NA,109,NA,NA,113,NA,NA,120,NA,202,NA,Event_19183,NA,Event_4786226,Event_9813034126,Event_5105002,Event_1795146,Event_0055890538,Event_9277210,NA,147,NA,NA,148,NA,216
Person_997882570,163,NA,3,NA,NA,10,NA,Event_4478097,Event_2427692449,Event_1787682,Event_6565454,Event_1811765857,Event_0109368,NA,29,NA,164,Event_6977545,Event_1084042256,Event_2785085,NA,47,NA,Event_6131566,Event_0726591566,Event_5208649,NA,55,NA,NA,Event_07231,NA,178,Event_1962315,Event_3067807023,Event_8567456,NA,74,NA,NA,79,NA,NA,82,NA,NA,89,NA,192,NA,93,NA,NA,101,NA,Event_1795146,Event_9989565692,Event_9277210,Event_0170969,Event_5384462735,Event_2115962,NA,115,NA,206,Event_1179474,Event_1663535574,Event_9414378,NA,121,NA,Event_5774716,Event_1395819394,Event_8480746,Event_0249277,Event_5211867843,Event_0170969,Event_6131566,Event_3610052613,Event_5208649,220
Person_787633070,153,NA,4,NA,NA,12,NA,Event_0751027,Event_8951831793,Event_5813805,NA,24,NA,Event_4154344,Event_3182769322,Event_3728137,154,Event_1179474,Event_4657518881,Event_5774716,Event_4872607,Event_5984733814,Event_9524471,NA,44,NA,NA,54,NA,NA,58,NA,168,Event_4553144,Event_2586740969,Event_2157803,NA,Event_40074,NA,Event_0666523,Event_1496314813,Event_8252526,NA,84,NA,Event_7096402,Event_2650120853,Event_7745743,182,NA,91,NA,NA,97,NA,Event_8639659,Event_5013023223,Event_8252526,Event_3871731,Event_9097593524,Event_5317911,Event_0481538,Event_3518202426,Event_2239224,196,Event_5889306,Event_5360281236,Event_1686614,NA,135,NA,NA,139,NA,NA,147,NA,NA,148,NA,210
Person_590035363,151,NA,6,NA,Event_1686614,Event_4309117232,Event_6533657,NA,14,NA,Event_9694406,Event_4974801782,Event_9370799,NA,30,NA,152,NA,31,NA,Event_5774716,Event_1632406501,Event_6663553,Event_9765752,Event_7422722959,Event_6547123,NA,51,NA,NA,56,NA,166,NA,Event_98339,NA,Event_4553144,Event_2089370728,Event_2157803,NA,78,NA,NA,79,NA,NA,85,NA,180,Event_3689147,Event_7576217808,Event_4367731,NA,95,NA,Event_3349069,Event_2866753063,Event_7985829,Event_9694406,Event_9645538939,Event_3556068,NA,120,NA,194,NA,123,NA,Event_1686614,Event_5970616516,Event_6533657,Event_6533657,Event_7256040689,Event_4884624,NA,143,NA,NA,147,NA,208
Person_982672654,153,NA,Event_5601009461,NA,NA,12,NA,Event_0751027,Event_4689457132,Event_5813805,NA,24,NA,NA,26,NA,154,NA,31,NA,Event_8212993,Event_9239465522,Event_4418215,NA,51,NA,NA,55,NA,NA,Event_63831,NA,168,NA,69,NA,NA,71,NA,NA,75,NA,NA,77,NA,Event_2115962,Event_5509457504,Event_0833106,182,Event_7218299,Event_9719895602,Event_1042535,NA,98,NA,NA,100,NA,Event_0769366,Event_7914258194,Event_5812832,NA,114,NA,196,NA,121,NA,Event_0692780,Event_4316446024,Event_4478097,NA,138,NA,NA,139,NA,NA,150,NA,210
Person_790922928,161,Event_0098348,Event_0728594340,Event_2204182,NA,9,NA,Event_2466970,Event_9949013256,Event_6533657,NA,16,NA,Event_9497557,Event_3759968379,Event_3556068,162,NA,38,NA,NA,40,NA,NA,45,NA,Event_0366551,Event_5018444600,Event_3994645,NA,56,NA,176,NA,69,NA,Event_8283330,Event_1029893441,Event_9387219,NA,Event_6797017804,NA,NA,79,NA,Event_6912812,Event_8273832883,Event_3871731,190,Event_7381699,Event_7165845908,Event_4786226,Event_2466970,Event_9854644565,Event_6533657,NA,Event_01036,NA,Event_8787336,Event_0647637714,Event_5208649,Event_2231185,Event_2118911048,Event_3377577,204,NA,124,NA,Event_3349069,Event_5931434559,Event_2880089,Event_5105002,Event_3518882827,Event_7269956,Event_0366551,Event_7958268982,Event_3994645,NA,146,NA,218
Person_442915846,155,Event_1179474,Event_8397608729,Event_5774716,NA,7,NA,Event_8639659,Event_6095114290,Event_8252526,Event_9694406,Event_4384425105,Event_3556068,Event_2436988,Event_2212075160,Event_7131759,156,NA,Event_59796,NA,NA,42,NA,Event_4202693,Event_7128549044,Event_0282006,NA,52,NA,NA,59,NA,170,NA,65,NA,NA,67,NA,NA,74,NA,Event_3343618,Event_9700997901,Event_6131566,Event_0481538,Event_1923548572,Event_2239224,184,Event_5889306,Event_7702637970,Event_1686614,NA,100,NA,NA,106,NA,Event_8252526,Event_7547945699,Event_2711075,Event_9452028,Event_9347776616,Event_7554508,198,Event_4202693,Event_0258864754,Event_0282006,NA,140,NA,NA,144,NA,NA,146,NA,NA,148,NA,212
Person_818903782,157,NA,3,NA,NA,Event_46333,NA,Event_7024053,Event_1306861784,Event_7789987,NA,24,NA,NA,28,NA,158,Event_2824754,Event_1966582703,Event_7033897,Event_1085382,Event_8678224418,Event_0079672,Event_8639659,Event_8037553944,Event_0666523,Event_5530654,Event_7419049869,Event_3582844,NA,50,NA,172,NA,67,NA,Event_6842677,Event_0511401455,Event_3910412,Event_8252526,Event_1706867888,Event_4679728,Event_2498687,Event_7324756121,Event_9370799,NA,87,NA,186,NA,92,NA,Event_6847067,Event_4020833138,Event_7033897,NA,105,NA,Event_8683731,Event_8244016756,Event_3725253,NA,119,NA,200,Event_3786642,Event_2798888853,Event_7543701,NA,Event_9057950906,NA,Event_8639659,Event_8846620021,Event_0666523,NA,136,NA,NA,143,NA,214
Person_677935271,161,Event_8085880,Event_1716829178,Event_4553144,Event_2466970,Event_9949013256,Event_6533657,NA,17,NA,Event_8252526,Event_2315714602,Event_2711075,Event_3412038,Event_2007802076,Event_3516535,162,NA,38,NA,NA,44,NA,NA,48,NA,Event_6565454,Event_5871171464,Event_0109368,NA,57,NA,176,NA,62,NA,Event_8283330,Event_1029893441,Event_0133943,NA,73,NA,NA,81,NA,Event_4242692,Event_7762304332,Event_4779719,190,Event_5889306,Event_9068922193,Event_1686614,Event_2466970,Event_9854644565,Event_6533657,NA,103,NA,Event_3806475,Event_7340125794,Event_2164736,Event_5880216,Event_0457469230,Event_2514108,204,NA,Event_76551,NA,Event_3349069,Event_5931434559,Event_2880089,NA,131,NA,Event_8683731,Event_8450797221,Event_2847241,NA,150,NA,218
Person_857616619,157,Event_1962315,Event_6381496413,Event_4786226,Event_4872607,Event_4810891523,Event_0133943,NA,22,NA,NA,25,NA,NA,28,NA,158,NA,31,NA,NA,34,NA,NA,40,NA,NA,47,NA,Event_0282006,Event_9999433297,Event_0705966,172,NA,61,NA,NA,66,NA,Event_7543701,Event_3540271851,Event_4202693,NA,87,NA,NA,Event_29701,NA,186,Event_1179474,Event_2844684917,Event_5774716,Event_4872607,Event_3464625871,Event_0133943,NA,110,NA,NA,115,NA,NA,119,NA,200,NA,128,NA,NA,132,NA,NA,138,NA,Event_6131566,Event_9819750541,Event_4981378,NA,150,NA,214
Person_731726091,163,NA,3,NA,Event_5774716,Event_8941213447,Event_6663553,NA,13,NA,NA,17,NA,Event_7737766,Event_0897438235,Event_3516535,164,Event_6977545,Event_0574923899,Event_2785085,NA,Event_15924,NA,Event_0249277,Event_1951450358,Event_0170969,Event_8639659,Event_9743528509,Event_8252526,NA,50,NA,178,Event_1962315,Event_3296566164,Event_8567456,NA,66,NA,NA,67,NA,NA,75,NA,Event_6565454,Event_3652272445,Event_2090299,192,NA,93,NA,Event_4872607,Event_7835943410,Event_0133943,NA,104,NA,NA,108,NA,Event_9694406,Event_0277220596,Event_7554508,206,Event_1179474,Event_0328086066,Event_9414378,NA,132,NA,Event_8639659,Event_2001547798,Event_8252526,NA,141,NA,NA,142,NA,220
Person_067411195,163,NA,8,NA,Event_0249277,Event_5298845169,Event_5105002,NA,13,NA,NA,19,NA,Event_2115962,Event_9350813005,Event_3507359,164,NA,33,NA,NA,34,NA,Event_7543701,Event_1861284228,Event_2182641,NA,46,NA,Event_3806475,Event_7356581348,Event_2164736,178,Event_0915018,Event_9049972324,Event_9705386,NA,68,NA,Event_8283330,Event_7003142364,Event_9387219,NA,81,NA,NA,86,NA,192,NA,97,NA,Event_2466970,Event_3203851552,Event_6533657,NA,103,NA,NA,106,NA,Event_3994645,Event_7243175229,Event_8681675,206,Event_0915018,Event_3634119757,Event_1196842,Event_4872607,Event_1675314544,Event_7363870,NA,Event_84360,NA,Event_5812832,Event_9497768554,Event_0161783,NA,149,NA,220
Person_487826322,161,NA,Event_46333,NA,NA,11,NA,Event_6663553,Event_8332935196,Event_8683731,NA,29,NA,Event_2231185,Event_2376882287,Event_4479855,162,NA,33,NA,NA,37,NA,NA,40,NA,Event_5105002,Event_4983481290,Event_1623297,Event_8683731,Event_0477671304,Event_2847241,176,NA,69,NA,NA,75,NA,NA,79,NA,NA,85,NA,NA,90,NA,190,Event_7033897,Event_5519810842,Event_8639659,NA,104,NA,NA,106,NA,NA,110,NA,Event_4227566,Event_5095710531,Event_7568243,204,NA,125,NA,NA,129,NA,NA,132,NA,Event_6663553,Event_5112634896,Event_4993804,Event_3806475,Event_2290586656,Event_2164736,218
Person_134155065,159,Event_0915018,Event_8355965331,Event_1196842,Event_5774716,Event_2076761028,Event_6663553,NA,14,NA,NA,20,NA,Event_2340000,Event_9415302529,Event_6800652,160,Event_0915018,Event_1213096164,Event_1196842,NA,39,NA,NA,43,NA,Event_8525553,Event_3877491417,Event_2970306,NA,60,NA,174,Event_4285772,Event_3020393582,Event_1042535,Event_4786226,Event_1373617216,Event_5105002,Event_6533657,Event_8351451109,Event_3994645,NA,75,NA,NA,86,NA,188,NA,93,NA,Event_6847067,Event_2216494705,Event_7033897,Event_3349069,Event_5073625448,Event_7985829,NA,112,NA,NA,120,NA,202,NA,Event_61666,NA,NA,125,NA,NA,129,NA,NA,146,NA,NA,150,NA,216
Person_121769123,161,Event_4872607,Event_7560663368,Event_8557381,NA,Event_21714,NA,NA,18,NA,NA,20,NA,NA,27,NA,162,Event_3689147,Event_2000918610,Event_4367731,NA,34,NA,Event_4169224,Event_0765177980,Event_9765752,Event_7294418,Event_9962599859,Event_8482996,Event_8107122,Event_9979058275,Event_0634239,176,Event_7033897,Event_2227539791,Event_9697702,Event_4624205,Event_6297522384,Event_7679381,NA,73,NA,NA,76,NA,NA,85,NA,190,NA,91,NA,NA,94,NA,Event_7543701,Event_0332516216,Event_2182641,NA,111,NA,NA,112,NA,204,NA,125,NA,Event_5774716,Event_7790395917,Event_6663553,NA,137,NA,Event_1787682,Event_5904343285,Event_3696967,NA,148,NA,218
Person_351968924,163,NA,7,NA,NA,12,NA,NA,13,NA,Event_6275387,Event_2789850366,Event_3556068,NA,26,NA,164,Event_1179474,Event_6156783254,Event_5774716,NA,Event_20941,NA,Event_1795146,Event_1789599992,Event_4423353,NA,52,NA,NA,56,NA,178,NA,61,NA,NA,68,NA,NA,72,NA,NA,86,NA,NA,90,NA,192,NA,91,NA,NA,94,NA,Event_1455612,Event_4930044406,Event_9088345,NA,115,NA,Event_7131759,Event_8335692076,Event_8097425,206,Event_5889306,Event_4122184180,Event_1686614,NA,127,NA,NA,130,NA,Event_1795146,Event_4180757188,Event_4423353,NA,141,NA,220
Person_623532851,155,Event_1962315,Event_9370215101,Event_4786226,NA,7,NA,NA,12,NA,Event_2105760,Event_8622951777,Event_3806475,NA,29,NA,156,NA,33,NA,Event_7033897,Event_4977547405,Event_8639659,NA,46,NA,NA,53,NA,NA,58,NA,170,NA,66,NA,NA,Event_67709,NA,NA,81,NA,NA,84,NA,Event_2115962,Event_5509457504,Event_0833106,184,NA,Event_2898848837,NA,NA,101,NA,Event_5105002,Event_0012214430,Event_0170969,NA,111,NA,NA,118,NA,198,NA,122,NA,NA,124,NA,Event_7470197,Event_5467978908,Event_0751027,NA,133,NA,NA,142,NA,212
Person_463247042,151,NA,6,NA,NA,7,NA,NA,15,NA,NA,21,NA,Event_2164736,Event_1295243022,Event_7096402,152,NA,31,NA,Event_4786226,Event_0434962793,Event_5105002,Event_7555772,Event_5967717675,Event_9277210,NA,52,NA,NA,59,NA,166,NA,62,NA,Event_0915018,Event_2714135059,Event_1196842,NA,71,NA,Event_7555800,Event_7187932108,Event_7402027,NA,Event_29701,NA,180,NA,95,NA,NA,100,NA,NA,105,NA,NA,114,NA,NA,Event_0495159194,NA,194,NA,122,NA,Event_4553144,Event_9216463767,Event_2105760,Event_7555772,Event_2084383198,Event_4423353,NA,145,NA,NA,148,NA,208
Person_797086149,155,Event_8085880,Event_4350586074,Event_4553144,NA,10,NA,Event_7679381,Event_2825087391,Event_6131566,Event_5812832,Event_0826937179,Event_0161783,NA,30,NA,156,NA,40,NA,Event_5812832,Event_7903915581,Event_0161783,NA,57,NA,NA,58,NA,Event_1112381,Event_8165158702,Event_2062203,170,NA,61,NA,NA,68,NA,NA,71,NA,NA,78,NA,NA,82,NA,184,Event_1962315,Event_8807969086,Event_4786226,Event_8639659,Event_1372069503,Event_8252526,Event_8683731,Event_3460649058,Event_2847241,NA,Event_84606,NA,NA,119,NA,198,NA,123,NA,NA,126,NA,NA,128,NA,NA,139,NA,NA,149,NA,212
Person_669554879,161,Event_0915018,Event_1132856797,Event_9705386,NA,7,NA,NA,16,NA,NA,21,NA,Event_2115962,Event_9347750602,Event_5067277,162,Event_0098348,Event_7931539953,Event_2204182,NA,37,NA,Event_1878648,Event_5335016403,Event_9277210,Event_5228554,Event_6356925960,Event_2580404,Event_9269172,Event_2192697902,Event_6512065,176,NA,62,NA,NA,Event_98339,NA,NA,72,NA,NA,73,NA,Event_8800231,Event_2174668082,Event_2509749,190,NA,102,NA,NA,107,NA,NA,111,NA,NA,114,NA,Event_2115962,Event_9117807071,Event_5067277,204,Event_6610135,Event_0906704263,Event_6956541,NA,127,NA,Event_7284837,Event_6030822964,Event_4423353,NA,144,NA,NA,147,NA,218
Person_975739916,161,Event_0915018,Event_4921841298,Event_1196842,NA,12,NA,Event_7737766,Event_0978462352,Event_1027322,Event_2498687,Event_8870064478,Event_9370799,Event_2711075,Event_8591207839,Event_6800652,162,NA,31,NA,NA,45,NA,NA,50,NA,NA,53,NA,NA,58,NA,176,NA,63,NA,Event_7684440,Event_3399404115,Event_0692780,NA,73,NA,NA,83,NA,NA,86,NA,190,NA,Event_88009,NA,Event_6847067,Event_2655303373,Event_7033897,Event_5774716,Event_4803082926,Event_6663553,Event_7294418,Event_0692599808,Event_9165141,Event_0568875,Event_9756943528,Event_0242584,204,NA,122,NA,Event_6888197,Event_0875108318,Event_1196842,NA,127,NA,NA,135,NA,NA,136,NA,218
Person_938169014,161,NA,5,NA,NA,7,NA,NA,11,NA,Event_2105760,Event_3015719608,Event_3806475,Event_5813805,Event_0155807790,Event_0242584,162,NA,32,NA,Event_0057744,Event_5743163262,Event_6533657,NA,43,NA,Event_8252526,Event_7323575120,Event_7655889,NA,55,NA,176,NA,Event_03393,NA,NA,72,NA,Event_6663553,Event_2925794854,Event_8683731,NA,84,NA,NA,90,NA,190,NA,98,NA,Event_5105002,Event_9915282998,Event_0170969,Event_8252526,Event_3427026387,Event_2711075,NA,117,NA,NA,120,NA,204,NA,123,NA,Event_7142444,Event_9375159593,Event_5105002,NA,135,NA,Event_8252526,Event_7321931058,Event_7655889,NA,149,NA,218
Person_963435898,161,NA,1,NA,NA,9,NA,NA,15,NA,Event_2498687,Event_7093439397,Event_9370799,Event_3994645,Event_6110145443,Event_8681675,162,Event_3349069,Event_7706477429,Event_7778597,NA,50,NA,NA,54,NA,NA,56,NA,NA,58,NA,176,Event_6847067,Event_5660179969,Event_9697702,NA,71,NA,NA,75,NA,NA,76,NA,Event_8683731,Event_4048249550,Event_2847241,190,NA,93,NA,NA,94,NA,NA,101,NA,NA,109,NA,Event_2847241,Event_3167036107,Event_7532361,204,NA,121,NA,NA,Event_2355621943,NA,NA,144,NA,NA,Event_81785,NA,NA,149,NA,218
Person_599905401,159,NA,3,NA,NA,7,NA,NA,11,NA,Event_2105760,Event_4080050895,Event_3806475,Event_8683731,Event_5035966099,Event_2847241,160,NA,32,NA,NA,34,NA,NA,39,NA,Event_8639659,Event_8037553944,Event_0666523,Event_7737766,Event_3038690183,Event_9517931,174,NA,71,NA,Event_6842677,Event_0511401455,Event_3910412,NA,Event_28483,NA,NA,85,NA,NA,90,NA,188,Event_8085880,Event_5060389473,Event_3170946,NA,96,NA,Event_5105002,Event_0674886887,Event_0170969,Event_1787682,Event_5833869920,Event_4154344,NA,116,NA,202,NA,123,NA,Event_8639659,Event_8846620021,Event_0666523,Event_7737766,Event_0052615140,Event_9517931,NA,146,NA,NA,149,NA,216
Person_506542006,159,NA,2,NA,Event_1088614,Event_4344631160,Event_0133943,NA,13,NA,NA,17,NA,Event_2970306,Event_6688181337,Event_7696167,160,NA,32,NA,NA,39,NA,Event_1795146,Event_7937667807,Event_0255533,NA,51,NA,NA,52,NA,174,NA,62,NA,Event_6888197,Event_6085429317,Event_9524471,NA,75,NA,Event_2498687,Event_5197002621,Event_7554508,Event_5880216,Event_4289959237,Event_7209004,188,Event_7470197,Event_6593554748,Event_0751027,NA,105,NA,NA,114,NA,NA,115,NA,NA,Event_43316,NA,202,NA,121,NA,NA,126,NA,Event_1795146,Event_6953739322,Event_0255533,NA,143,NA,Event_3994645,Event_1734139768,Event_8681675,216
Person_573889414,163,NA,14,NA,NA,16,NA,Event_3806475,Event_0909281455,Event_2164736,NA,25,NA,NA,28,NA,164,Event_9771338,Event_5840219088,Event_4553144,Event_8212993,Event_8027571812,Event_1975292,NA,44,NA,NA,Event_8837223696,NA,NA,56,NA,178,NA,66,NA,NA,72,NA,NA,73,NA,NA,83,NA,NA,85,NA,192,NA,92,NA,NA,Event_10989,NA,Event_1495139,Event_5765457887,Event_5813805,Event_0170969,Event_1239010906,Event_2115962,NA,117,NA,206,Event_2824754,Event_5528747516,Event_7033897,Event_4872607,Event_4051294939,Event_7363870,Event_6948137,Event_9496298190,Event_7599275,NA,145,NA,NA,150,NA,220
Person_288448200,151,NA,1,NA,Event_7543701,Event_2635437689,Event_2182641,NA,Event_16612,NA,Event_6565454,Event_0422867199,Event_0109368,NA,29,NA,152,NA,31,NA,Event_1795146,Event_3527370774,Event_9277210,Event_0660138,Event_0210510619,Event_2970306,NA,51,NA,Event_0452098,Event_8460724954,Event_7152978,166,Event_0915018,Event_8752819532,Event_1196842,NA,69,NA,NA,77,NA,NA,79,NA,NA,86,NA,180,NA,92,NA,Event_8212993,Event_8948977235,Event_1975292,NA,103,NA,NA,108,NA,Event_0660138,Event_9968585668,Event_2970306,194,NA,124,NA,NA,127,NA,Event_7555772,Event_7234970412,Event_9277210,NA,140,NA,NA,148,NA,208
Person_432311600,157,Event_3689147,Event_4111369689,Event_4169224,Event_5774716,Event_0013791005,Event_6663553,Event_6663553,Event_8890020466,Event_8683731,NA,14,NA,Event_4227566,Event_0692612689,Event_4479855,158,NA,34,NA,NA,Event_4456596394,NA,NA,43,NA,NA,50,NA,NA,58,NA,172,NA,61,NA,NA,66,NA,NA,67,NA,NA,76,NA,NA,84,NA,186,Event_6978565,Event_9486092910,Event_8212993,NA,Event_5088097791,NA,Event_4478097,Event_3965772425,Event_1787682,NA,117,NA,NA,118,NA,200,Event_3349069,Event_7489054534,Event_7985829,NA,Event_09031,NA,NA,141,NA,NA,145,NA,NA,150,NA,214
Person_341961100,155,Event_1179474,Event_2907521364,Event_5774716,NA,11,NA,Event_3806475,Event_1748724003,Event_1921454,NA,25,NA,NA,29,NA,156,Event_1962315,Event_3317411990,Event_4786226,Event_4872607,Event_1074263772,Event_7542602,NA,45,NA,NA,55,NA,NA,59,NA,170,Event_4553144,Event_9711224525,Event_2157803,NA,73,NA,Event_0170969,Event_3549785499,Event_2115962,NA,Event_25022,NA,Event_6800652,Event_8967314666,Event_6814432,184,Event_6977545,Event_2352846561,Event_1196842,NA,97,NA,Event_5209083,Event_4854041023,Event_9765752,Event_0170969,Event_7573029439,Event_3191909,Event_6800652,Event_8729515636,Event_6814432,198,Event_8085880,Event_3109719153,Event_4553144,Event_3349069,Event_2961327762,Event_2880089,NA,131,NA,NA,135,NA,NA,144,NA,212
